customer_id,total_value,successful_actions,failed_actions,support_tickets,refunds_or_cancellations,avg_frequency,feature_diversity,value_score,effort_score,net_contribution,segment
27621,1782.09,14,0,1,0,1.52,10,38.99,10.0,28.99,Growth Potential
27622,1282.61,12,3,1,0,2.54,10,27.92,22.0,5.92,Growth Potential
27623,803.29,8,6,3,1,1.83,2,16.85,62.0,-45.15,Drainer
27624,589.49,12,4,0,0,4.98,4,13.15,16.0,-2.85,Growth Potential
27625,395.42,8,4,0,0,3.69,1,8.16,16.0,-7.84,Growth Potential
27626,1909.37,14,2,0,0,4.16,7,41.7,8.0,33.7,Growth Potential
27627,621.51,10,3,0,1,1.15,4,13.4,20.0,-6.6,Growth Potential
27628,1426.55,12,1,0,1,6.18,5,30.98,12.0,18.98,Growth Potential
27629,1038.06,11,3,1,0,4.42,3,22.49,22.0,0.49,Growth Potential
27630,1672.4,13,4,2,0,7.22,8,36.44,36.0,0.44,Growth Potential
27631,1394.15,11,4,1,1,2.15,7,30.08,34.0,-3.92,Growth Potential
27632,2828.86,16,4,1,0,0.49,2,61.72,26.0,35.72,Champion
27633,1273.95,14,0,1,0,5.69,7,28.16,10.0,18.16,Growth Potential
27634,1858.71,14,6,1,0,9.95,10,40.62,34.0,6.62,Growth Potential
27635,1541.99,11,1,2,1,1.5,6,33.23,32.0,1.23,Growth Potential
27636,495.42,5,3,1,1,6.93,6,9.65,30.0,-20.35,Growth Potential
27637,1424.4,11,3,1,1,1.95,10,30.73,30.0,0.73,Growth Potential
27638,1936.22,12,4,1,0,3.6,7,41.84,26.0,15.84,Growth Potential
27639,1584.89,15,2,1,0,9.58,1,35.0,18.0,17.0,Growth Potential
27640,1518.07,11,3,0,1,3.95,4,32.72,20.0,12.72,Growth Potential
27641,1446.81,12,2,2,1,6.13,11,31.42,36.0,-4.58,Growth Potential
27642,1362.55,15,2,0,1,5.77,7,30.26,16.0,14.26,Growth Potential
27643,1479.02,10,2,1,0,2.99,5,31.68,18.0,13.68,Growth Potential
27644,1257.51,9,5,2,0,0.12,2,26.74,40.0,-13.26,Growth Potential
27645,1642.25,13,3,0,1,6.69,11,35.79,20.0,15.79,Growth Potential
27646,1101.34,9,3,1,0,5.82,1,23.42,22.0,1.42,Growth Potential
27647,1871.46,13,2,3,0,1.51,3,40.68,38.0,2.68,Growth Potential
27648,2176.19,16,1,1,0,1.04,6,47.81,14.0,33.81,Growth Potential
27649,1698.47,13,4,0,0,0.87,4,36.99,16.0,20.99,Growth Potential
27650,1483.31,12,5,0,2,3.88,7,32.19,36.0,-3.81,Growth Potential
27651,708.71,8,4,0,0,1.47,8,14.84,16.0,-1.16,Growth Potential
27652,1158.02,10,0,0,0,1.11,10,24.84,0.0,24.84,Growth Potential
27653,502.72,7,4,2,0,4.5,4,10.23,36.0,-25.77,Growth Potential
27654,1421.49,15,4,0,1,1.2,8,31.52,24.0,7.52,Growth Potential
27655,2941.8,17,6,0,0,2.34,10,64.34,24.0,40.34,Champion
27656,1542.58,10,3,2,0,3.45,9,33.03,32.0,1.03,Growth Potential
27657,1261.12,11,1,2,0,1.22,5,27.25,24.0,3.25,Growth Potential
27658,1108.13,8,2,3,2,2.45,1,23.35,54.0,-30.65,Drainer
27659,1332.65,16,2,1,1,6.29,5,29.84,26.0,3.84,Growth Potential
27660,1625.24,13,4,1,1,7.36,3,35.43,34.0,1.43,Growth Potential
27661,1000.55,12,2,1,0,2.13,5,21.91,18.0,3.91,Growth Potential
27662,1591.2,16,4,1,0,2.55,11,35.35,26.0,9.35,Growth Potential
27663,1923.57,15,2,3,0,7.14,4,42.21,38.0,4.21,Growth Potential
27664,1884.95,11,4,4,0,1.44,9,40.54,56.0,-15.46,Drainer
27665,1198.88,13,1,1,1,5.23,3,26.35,22.0,4.35,Growth Potential
27666,3520.99,23,4,1,0,6.56,10,77.96,26.0,51.96,Champion
27667,684.78,7,3,0,0,1.18,5,14.11,12.0,2.11,Growth Potential
27668,2072.31,15,4,0,1,3.45,8,45.38,24.0,21.38,Growth Potential
27669,935.38,8,2,1,0,2.0,9,19.67,18.0,1.67,Growth Potential
27670,1390.53,9,4,1,1,5.82,10,29.58,34.0,-4.42,Growth Potential
27671,1443.09,12,2,1,1,5.15,7,31.34,26.0,5.34,Growth Potential
27672,2653.81,19,3,2,1,3.32,3,58.63,40.0,18.63,Champion
27673,1152.2,12,4,0,0,3.51,9,25.14,16.0,9.14,Growth Potential
27674,1458.99,12,3,1,1,2.04,6,31.68,30.0,1.68,Growth Potential
27675,1470.93,12,1,0,0,2.38,4,31.93,4.0,27.93,Growth Potential
27676,1871.0,14,6,0,2,5.49,5,40.88,40.0,0.88,Growth Potential
27677,1590.65,11,5,2,2,4.19,5,34.27,56.0,-21.73,Drainer
27678,1237.94,14,1,1,0,1.87,2,27.39,14.0,13.39,Growth Potential
27679,703.46,6,3,2,0,1.98,4,14.3,32.0,-17.7,Growth Potential
27680,1774.78,11,3,3,0,3.46,2,38.19,42.0,-3.81,Growth Potential
27681,1873.39,12,10,1,0,8.42,4,40.51,50.0,-9.49,Drainer
27682,852.8,9,3,1,0,5.19,11,18.12,22.0,-3.88,Growth Potential
27683,1309.03,10,2,2,2,2.37,11,28.05,44.0,-15.95,Growth Potential
27684,1091.8,11,1,0,1,9.54,4,23.64,12.0,11.64,Growth Potential
27685,886.5,9,0,1,0,7.64,6,18.84,10.0,8.84,Growth Potential
27686,878.48,8,2,0,1,2.1,1,18.45,16.0,2.45,Growth Potential
27687,916.56,8,2,1,0,3.62,1,19.27,18.0,1.27,Growth Potential
27688,1278.09,12,4,0,0,4.27,8,27.82,16.0,11.82,Growth Potential
27689,1645.26,13,2,2,1,3.44,5,35.86,36.0,-0.14,Growth Potential
27690,3430.68,17,2,1,0,7.39,7,74.75,18.0,56.75,Champion
27691,1041.04,7,5,0,1,4.93,7,21.7,28.0,-6.3,Growth Potential
27692,1228.63,9,3,0,1,2.06,11,26.13,20.0,6.13,Growth Potential
27693,1398.12,12,5,1,0,0.74,8,30.38,30.0,0.38,Growth Potential
27694,1008.31,12,0,3,1,2.08,2,22.07,38.0,-15.93,Growth Potential
27695,1757.63,10,5,0,1,1.54,9,37.61,28.0,9.61,Growth Potential
27696,1252.21,13,5,0,0,6.0,1,27.48,20.0,7.48,Growth Potential
27697,2390.36,15,3,2,0,0.99,2,52.16,32.0,20.16,Champion
27698,1258.96,11,3,1,1,3.43,1,27.2,30.0,-2.8,Growth Potential
27699,1809.76,15,2,1,0,2.26,7,39.79,18.0,21.79,Growth Potential
27700,1669.6,11,2,1,1,0.87,5,35.95,26.0,9.95,Growth Potential
27701,1814.2,10,7,2,0,2.8,4,38.82,48.0,-9.18,Growth Potential
27702,1134.03,7,2,0,0,3.23,8,23.69,8.0,15.69,Growth Potential
27703,671.6,11,2,1,1,1.84,6,14.69,26.0,-11.31,Growth Potential
27704,1987.1,18,5,0,0,4.22,8,44.21,20.0,24.21,Growth Potential
27705,1989.07,15,3,0,1,2.31,10,43.61,20.0,23.61,Growth Potential
27706,2031.29,17,5,1,0,2.0,6,44.94,30.0,14.94,Growth Potential
27707,1169.46,14,4,1,0,1.63,8,25.93,26.0,-0.07,Growth Potential
27708,2266.54,20,2,3,0,0.72,5,50.59,38.0,12.59,Champion
27709,904.28,9,6,2,2,1.49,3,19.22,60.0,-40.78,Drainer
27710,671.21,8,2,1,0,6.84,7,14.04,18.0,-3.96,Growth Potential
27711,2358.39,17,4,0,0,3.73,7,51.91,16.0,35.91,Champion
27712,2124.03,15,1,0,0,3.2,9,46.49,4.0,42.49,Growth Potential
27713,2385.61,14,2,0,0,1.33,4,51.85,8.0,43.85,Champion
27714,956.34,13,3,0,2,3.22,1,21.18,28.0,-6.82,Growth Potential
27715,1421.83,13,2,0,0,1.88,6,31.1,8.0,23.1,Growth Potential
27716,2066.09,13,4,0,0,6.79,3,44.82,16.0,28.82,Growth Potential
27717,2228.88,16,4,0,0,1.61,1,48.93,16.0,32.93,Growth Potential
27718,989.75,11,1,0,1,3.54,10,21.46,12.0,9.46,Growth Potential
27719,1268.6,10,0,1,0,3.0,7,27.19,10.0,17.19,Growth Potential
27720,1576.7,11,4,0,0,4.53,2,33.97,16.0,17.97,Growth Potential
27721,1040.3,10,3,1,0,1.38,3,22.33,22.0,0.33,Growth Potential
27722,1539.71,9,4,1,0,0.87,5,32.76,26.0,6.76,Growth Potential
27723,1356.66,13,4,3,0,2.87,3,29.71,46.0,-16.29,Growth Potential
27724,2924.09,19,2,0,1,1.61,8,64.38,16.0,48.38,Champion
27725,1252.78,12,3,2,1,1.72,6,27.28,40.0,-12.72,Growth Potential
27726,2931.27,21,0,1,0,4.8,11,64.96,10.0,54.96,Champion
27727,1881.23,13,1,1,0,1.96,8,40.89,14.0,26.89,Growth Potential
27728,1460.77,8,3,2,0,0.65,6,30.86,32.0,-1.14,Growth Potential
27729,1460.58,11,2,0,0,6.06,8,31.5,8.0,23.5,Growth Potential
27730,1302.21,10,4,0,0,3.12,11,27.91,16.0,11.91,Growth Potential
27731,1620.25,13,6,1,2,1.95,8,35.32,50.0,-14.68,Drainer
27732,1434.9,10,4,3,0,2.82,8,30.74,46.0,-15.26,Growth Potential
27733,2125.79,16,1,0,1,4.47,8,46.74,12.0,34.74,Growth Potential
27734,1106.97,10,1,1,0,2.01,6,23.75,14.0,9.75,Growth Potential
27735,1880.43,16,2,0,0,4.47,10,41.51,8.0,33.51,Growth Potential
27736,501.79,6,0,0,2,0.07,3,10.0,16.0,-6.0,Growth Potential
27737,1051.96,10,2,0,0,11.26,8,22.58,8.0,14.58,Growth Potential
27738,1150.55,10,2,0,0,2.34,8,24.68,8.0,16.68,Growth Potential
27739,1679.57,10,4,2,1,3.83,2,35.95,44.0,-8.05,Growth Potential
27740,957.28,8,0,1,1,2.0,3,20.13,18.0,2.13,Growth Potential
27741,1539.68,11,1,1,2,2.15,11,33.18,30.0,3.18,Growth Potential
27742,2549.75,14,1,1,0,1.67,9,55.34,14.0,41.34,Champion
27743,1901.53,13,2,2,1,2.09,3,41.32,36.0,5.32,Growth Potential
27744,1046.46,6,2,0,0,5.19,1,21.61,8.0,13.61,Growth Potential
27745,1406.02,11,5,3,1,3.2,1,30.33,58.0,-27.67,Drainer
27746,1073.32,11,1,0,2,5.09,1,23.25,20.0,3.25,Growth Potential
27747,1058.79,8,4,3,0,3.92,6,22.3,46.0,-23.7,Growth Potential
27748,2615.69,16,3,1,0,10.88,8,57.17,22.0,35.17,Champion
27749,935.08,11,4,2,2,1.92,4,20.3,52.0,-31.7,Drainer
27750,795.37,11,3,2,1,0.57,6,17.32,40.0,-22.68,Growth Potential
27751,1087.76,8,0,0,0,0.96,5,22.91,0.0,22.91,Growth Potential
27752,2329.14,14,2,2,2,1.21,4,50.64,44.0,6.64,Champion
27753,1505.61,12,2,2,1,3.9,3,32.67,36.0,-3.33,Growth Potential
27754,469.8,9,1,0,0,4.29,10,9.96,4.0,5.96,Growth Potential
27755,1676.41,10,2,1,0,5.79,9,35.88,18.0,17.88,Growth Potential
27756,1914.82,13,1,1,1,2.77,10,41.6,22.0,19.6,Growth Potential
27757,1587.16,13,11,1,1,3.59,7,34.62,62.0,-27.38,Drainer
27758,1737.6,10,12,2,1,14.55,2,37.19,76.0,-38.81,Drainer
27759,1359.95,17,3,1,1,6.7,8,30.63,30.0,0.63,Growth Potential
27760,1423.94,12,2,2,0,2.93,1,30.93,28.0,2.93,Growth Potential
27761,1811.54,14,2,0,2,1.23,1,39.61,24.0,15.61,Growth Potential
27762,2377.49,14,5,5,0,1.27,4,51.67,70.0,-18.33,High Value - High Effort
27763,1342.08,10,2,1,0,7.83,11,28.76,18.0,10.76,Growth Potential
27764,997.37,11,2,0,2,2.85,7,21.63,24.0,-2.37,Growth Potential
27765,612.37,6,1,0,0,0.14,4,12.36,4.0,8.36,Growth Potential
27766,939.31,8,2,1,1,2.89,4,19.75,26.0,-6.25,Growth Potential
27767,760.74,11,0,0,0,2.64,11,16.58,0.0,16.58,Growth Potential
27768,1441.3,12,2,3,1,0.77,3,31.3,46.0,-14.7,Growth Potential
27769,1517.35,14,4,1,0,3.61,1,33.35,26.0,7.35,Growth Potential
27770,1980.99,15,4,3,0,0.67,8,43.44,46.0,-2.56,Growth Potential
27771,705.0,10,2,0,2,2.62,4,15.18,24.0,-8.82,Growth Potential
27772,902.04,11,3,0,0,5.85,8,19.6,12.0,7.6,Growth Potential
27773,2137.56,20,4,1,0,4.21,5,47.84,26.0,21.84,Growth Potential
27774,863.04,12,4,2,1,8.87,3,18.98,44.0,-25.02,Growth Potential
27775,1516.25,12,4,2,3,1.75,3,32.9,60.0,-27.1,Drainer
27776,948.45,10,5,2,1,4.1,1,20.37,48.0,-27.63,Growth Potential
27777,987.93,8,2,1,1,2.74,9,20.79,26.0,-5.21,Growth Potential
27778,1170.45,12,2,2,1,7.45,8,25.53,36.0,-10.47,Growth Potential
27779,1223.17,10,4,1,1,7.32,5,26.22,34.0,-7.78,Growth Potential
27780,893.92,9,3,1,1,3.88,3,19.0,30.0,-11.0,Growth Potential
27781,817.65,9,5,4,0,5.76,8,17.37,60.0,-42.63,Drainer
27782,1506.42,13,1,1,0,7.73,5,32.9,14.0,18.9,Growth Potential
27783,952.38,7,4,2,1,4.96,2,19.82,44.0,-24.18,Growth Potential
27784,1214.87,7,2,1,2,8.31,9,25.41,34.0,-8.59,Growth Potential
27785,975.18,9,2,0,2,3.44,3,20.73,24.0,-3.27,Growth Potential
27786,1176.22,14,5,1,0,11.41,2,26.08,30.0,-3.92,Growth Potential
27787,1143.55,8,1,1,1,4.31,6,24.1,22.0,2.1,Growth Potential
27788,1208.36,8,1,1,2,3.89,8,25.48,30.0,-4.52,Growth Potential
27789,1473.05,10,2,0,0,3.46,7,31.55,8.0,23.55,Growth Potential
27790,1472.77,12,2,1,0,8.73,8,31.97,18.0,13.97,Growth Potential
27791,1276.87,13,2,2,0,4.17,1,28.01,28.0,0.01,Growth Potential
27792,1831.55,17,6,0,1,2.53,2,40.68,32.0,8.68,Growth Potential
27793,2261.01,15,0,0,1,4.86,2,49.4,8.0,41.4,Growth Potential
27794,1692.44,14,6,1,0,2.89,2,37.08,34.0,3.08,Growth Potential
27795,1484.67,12,2,1,1,1.43,10,32.22,26.0,6.22,Growth Potential
27796,1840.97,12,7,0,0,2.71,6,39.81,28.0,11.81,Growth Potential
27797,975.03,13,1,1,1,4.12,3,21.58,22.0,-0.42,Growth Potential
27798,1021.34,8,2,1,1,5.8,9,21.5,26.0,-4.5,Growth Potential
27799,1596.47,11,2,1,2,7.07,1,34.39,34.0,0.39,Growth Potential
27800,1944.43,15,5,0,1,1.99,2,42.66,28.0,14.66,Growth Potential
27801,2003.58,13,4,0,1,2.73,4,43.49,24.0,19.49,Growth Potential
27802,1338.07,12,2,0,2,3.68,5,29.1,24.0,5.1,Growth Potential
27803,918.41,13,6,2,0,11.24,9,20.37,44.0,-23.63,Growth Potential
27804,1184.49,14,4,0,0,5.37,6,26.25,16.0,10.25,Growth Potential
27805,1943.78,18,2,0,1,3.08,8,43.28,16.0,27.28,Growth Potential
27806,1125.97,14,2,0,1,5.19,5,25.01,16.0,9.01,Growth Potential
27807,1136.82,7,1,0,0,8.84,3,23.75,4.0,19.75,Growth Potential
27808,1070.83,10,5,0,1,2.31,11,22.98,28.0,-5.02,Growth Potential
27809,1389.52,12,2,2,0,6.24,3,30.2,28.0,2.2,Growth Potential
27810,760.62,9,1,1,1,1.67,9,16.16,22.0,-5.84,Growth Potential
27811,914.04,8,2,2,0,3.45,9,19.21,28.0,-8.79,Growth Potential
27812,1366.68,11,1,1,1,2.45,7,29.5,22.0,7.5,Growth Potential
27813,1166.64,10,5,1,2,3.38,6,25.02,46.0,-20.98,Growth Potential
27814,842.4,9,3,1,2,4.11,4,17.9,38.0,-20.1,Growth Potential
27815,1876.09,14,3,1,1,7.74,8,40.99,30.0,10.99,Growth Potential
27816,1474.75,11,3,0,0,3.92,10,31.8,12.0,19.8,Growth Potential
27817,962.97,11,4,2,0,3.71,9,20.89,36.0,-15.11,Growth Potential
27818,924.18,7,5,1,1,0.97,10,19.21,38.0,-18.79,Growth Potential
27819,1607.24,12,2,0,1,2.21,10,34.83,16.0,18.83,Growth Potential
27820,843.96,10,2,0,0,5.35,2,18.14,8.0,10.14,Growth Potential
27821,1443.36,11,3,1,1,0.28,3,31.13,30.0,1.13,Growth Potential
27822,779.43,8,3,2,0,2.24,4,16.34,32.0,-15.66,Growth Potential
27823,1196.17,11,4,1,0,2.22,9,25.86,26.0,-0.14,Growth Potential
27824,993.52,10,2,3,1,11.45,6,21.33,46.0,-24.67,Growth Potential
27825,2410.1,16,5,1,1,2.78,11,52.79,38.0,14.79,Champion
27826,859.84,8,1,2,0,2.63,2,18.06,24.0,-5.94,Growth Potential
27827,805.36,10,3,3,1,3.22,3,17.32,50.0,-32.68,Drainer
27828,577.0,7,1,2,0,0.95,3,11.82,24.0,-12.18,Growth Potential
27829,1026.36,9,3,0,1,3.13,2,21.82,20.0,1.82,Growth Potential
27830,407.68,12,5,1,0,3.08,9,9.27,30.0,-20.73,Growth Potential
27831,1241.93,11,3,0,0,4.62,10,26.84,12.0,14.84,Growth Potential
27832,1755.08,14,2,1,1,0.82,11,38.41,26.0,12.41,Growth Potential
27833,1723.98,15,4,0,0,2.42,4,37.96,16.0,21.96,Growth Potential
27834,1480.63,15,2,0,1,4.11,9,32.78,16.0,16.78,Growth Potential
27835,1574.65,12,2,3,1,1.69,1,34.14,46.0,-11.86,Growth Potential
27836,1400.73,13,5,2,1,1.64,2,30.65,48.0,-17.35,Growth Potential
27837,1645.47,12,5,0,1,5.27,4,35.65,28.0,7.65,Growth Potential
27838,1427.47,10,2,1,1,4.8,2,30.58,26.0,4.58,Growth Potential
27839,2051.47,17,2,3,0,6.04,9,45.37,38.0,7.37,Growth Potential
27840,1164.94,14,2,1,2,0.81,8,25.84,34.0,-8.16,Growth Potential
27841,1690.29,13,6,2,1,5.12,11,36.82,52.0,-15.18,Drainer
27842,2692.94,18,7,1,0,4.16,5,59.25,38.0,21.25,Champion
27843,2196.31,15,3,0,0,5.13,3,48.03,12.0,36.03,Growth Potential
27844,1621.59,15,2,0,1,2.25,8,35.78,16.0,19.78,Growth Potential
27845,2006.29,16,6,0,0,0.75,9,44.19,24.0,20.19,Growth Potential
27846,1711.16,15,5,2,2,2.94,5,37.69,56.0,-18.31,Drainer
27847,1251.93,12,1,0,0,0.85,8,27.26,4.0,23.26,Growth Potential
27848,2008.57,13,5,0,0,4.95,3,43.6,20.0,23.6,Growth Potential
27849,1640.46,10,9,0,0,2.31,8,35.12,36.0,-0.88,Growth Potential
27850,1880.8,16,5,2,1,4.03,7,41.52,48.0,-6.48,Growth Potential
27851,1478.03,12,3,0,0,1.22,9,32.08,12.0,20.08,Growth Potential
27852,1722.79,11,0,2,0,2.7,2,37.08,20.0,17.08,Growth Potential
27853,773.46,8,2,1,2,0.86,1,16.22,34.0,-17.78,Growth Potential
27854,896.59,13,3,3,1,2.83,8,19.91,50.0,-30.09,Drainer
27855,1742.71,10,5,3,1,4.09,5,37.29,58.0,-20.71,Drainer
27856,1517.65,10,2,3,0,5.41,11,32.5,38.0,-5.5,Growth Potential
27857,1144.41,8,3,0,0,1.45,6,24.12,12.0,12.12,Growth Potential
27858,2125.09,14,3,0,2,4.64,1,46.29,28.0,18.29,Growth Potential
27859,1397.21,13,5,1,0,8.51,11,30.57,30.0,0.57,Growth Potential
27860,1278.26,9,4,2,0,4.92,2,27.19,36.0,-8.81,Growth Potential
27861,1583.93,10,3,2,0,1.5,1,33.91,32.0,1.91,Growth Potential
27862,1436.91,12,1,1,0,5.71,9,31.21,14.0,17.21,Growth Potential
27863,1312.8,13,1,0,0,2.11,11,28.77,4.0,24.77,Growth Potential
27864,1456.65,9,2,2,0,0.99,2,30.99,28.0,2.99,Growth Potential
27865,1916.13,16,0,0,0,4.65,6,42.27,0.0,42.27,Growth Potential
27866,2058.53,16,1,0,1,9.35,1,45.3,12.0,33.3,Growth Potential
27867,1497.06,13,5,2,2,9.71,2,32.7,56.0,-23.3,Drainer
27868,1795.51,12,2,0,1,4.78,8,38.85,16.0,22.85,Growth Potential
27869,2089.21,14,4,1,0,6.49,10,45.53,26.0,19.53,Growth Potential
27870,2540.43,15,5,1,0,1.82,7,55.36,30.0,25.36,Champion
27871,738.83,10,0,1,1,3.35,4,15.9,18.0,-2.1,Growth Potential
27872,1429.31,13,2,0,0,9.59,4,31.26,8.0,23.26,Growth Potential
27873,989.13,10,3,3,1,0.91,6,21.24,50.0,-28.76,Drainer
27874,1702.24,12,1,1,3,5.95,10,36.86,38.0,-1.14,Growth Potential
27875,1787.52,15,2,1,0,2.59,7,39.32,18.0,21.32,Growth Potential
27876,1605.15,9,6,1,0,2.68,5,34.15,34.0,0.15,Growth Potential
27877,1201.82,9,5,2,0,4.96,8,25.56,40.0,-14.44,Growth Potential
27878,1610.91,12,4,0,0,3.11,7,34.91,16.0,18.91,Growth Potential
27879,1103.36,8,3,0,1,4.67,11,23.25,20.0,3.25,Growth Potential
27880,707.41,10,6,0,1,1.64,8,15.24,32.0,-16.76,Growth Potential
27881,2543.82,17,4,1,2,11.96,10,55.86,42.0,13.86,Champion
27882,1454.09,8,2,1,1,2.19,5,30.72,26.0,4.72,Growth Potential
27883,910.28,11,7,1,2,1.35,10,19.77,54.0,-34.23,Drainer
27884,987.39,7,2,1,0,1.09,8,20.56,18.0,2.56,Growth Potential
27885,1326.25,11,3,0,1,8.99,4,28.63,20.0,8.63,Growth Potential
27886,729.75,7,1,0,1,1.95,8,15.07,12.0,3.07,Growth Potential
27887,1243.82,10,2,1,0,7.95,11,26.66,18.0,8.66,Growth Potential
27888,1646.16,10,2,2,0,5.41,9,35.24,28.0,7.24,Growth Potential
27889,1581.16,14,3,1,1,1.17,5,34.71,30.0,4.71,Growth Potential
27890,1222.66,17,3,1,1,1.51,9,27.71,30.0,-2.29,Growth Potential
27891,1737.33,13,1,1,0,0.53,7,37.82,14.0,23.82,Growth Potential
27892,700.52,8,2,1,1,5.28,3,14.66,26.0,-11.34,Growth Potential
27893,1268.09,11,5,0,1,0.88,10,27.4,28.0,-0.6,Growth Potential
27894,1264.77,10,3,0,0,3.58,6,27.11,12.0,15.11,Growth Potential
27895,1794.47,16,6,1,1,3.57,4,39.68,42.0,-2.32,Growth Potential
27896,1549.49,12,2,2,0,3.21,5,33.6,28.0,5.6,Growth Potential
27897,1104.54,13,2,0,1,2.16,9,24.34,16.0,8.34,Growth Potential
27898,1026.58,15,5,0,1,2.14,1,23.1,28.0,-4.9,Growth Potential
27899,1728.52,13,3,1,1,0.65,8,37.63,30.0,7.63,Growth Potential
27900,1069.46,13,3,1,2,2.01,4,23.59,38.0,-14.41,Growth Potential
27901,1328.89,12,1,3,0,2.86,2,28.9,34.0,-5.1,Growth Potential
27902,493.1,12,3,1,1,6.89,4,11.1,30.0,-18.9,Growth Potential
27903,1082.41,9,2,1,1,7.4,9,23.01,26.0,-2.99,Growth Potential
27904,961.55,16,2,2,0,3.84,2,21.93,28.0,-6.07,Growth Potential
27905,1526.73,12,3,1,0,4.0,2,33.12,22.0,11.12,Growth Potential
27906,1773.24,16,1,0,0,2.64,8,39.22,4.0,35.22,Growth Potential
27907,1956.26,14,4,1,0,1.4,9,42.7,26.0,16.7,Growth Potential
27908,1633.19,14,2,1,0,10.65,8,35.81,18.0,17.81,Growth Potential
27909,2271.75,16,3,1,0,4.16,6,49.85,22.0,27.85,Growth Potential
27910,1406.88,7,3,0,1,5.13,1,29.5,20.0,9.5,Growth Potential
27911,1529.86,10,7,3,1,4.56,11,32.76,66.0,-33.24,Drainer
27912,1966.83,14,6,2,0,4.62,7,42.92,44.0,-1.08,Growth Potential
27913,1962.63,13,3,2,0,6.31,9,42.62,32.0,10.62,Growth Potential
27914,3115.33,21,0,0,0,1.22,9,68.89,0.0,68.89,Champion
27915,1499.53,12,3,1,0,5.27,7,32.54,22.0,10.54,Growth Potential
27916,976.34,11,3,1,0,1.05,2,21.18,22.0,-0.82,Growth Potential
27917,1518.57,11,2,1,1,4.52,8,32.73,26.0,6.73,Growth Potential
27918,620.23,7,6,0,0,1.48,3,12.74,24.0,-11.26,Growth Potential
27919,1853.28,16,1,1,0,4.07,7,40.93,14.0,26.93,Growth Potential
27920,2093.46,15,3,0,0,3.56,6,45.83,12.0,33.83,Growth Potential
27921,1333.68,14,3,0,0,2.05,4,29.43,12.0,17.43,Growth Potential
27922,1220.95,13,2,0,0,4.59,5,26.82,8.0,18.82,Growth Potential
27923,630.54,14,3,0,0,0.68,5,14.45,12.0,2.45,Growth Potential
27924,2885.2,16,5,0,2,8.76,5,62.92,36.0,26.92,Champion
27925,1671.18,16,4,1,1,5.74,3,37.05,34.0,3.05,Growth Potential
27926,1815.76,11,5,0,0,3.98,2,39.06,20.0,19.06,Growth Potential
27927,1056.09,8,3,1,1,0.11,4,22.24,30.0,-7.76,Growth Potential
27928,706.61,7,2,1,0,0.77,2,14.58,18.0,-3.42,Growth Potential
27929,1191.96,11,6,1,1,4.27,7,25.77,42.0,-16.23,Growth Potential
27930,1955.26,15,2,0,0,0.71,8,42.89,8.0,34.89,Growth Potential
27931,1058.44,7,1,1,1,6.36,10,22.08,22.0,0.08,Growth Potential
27932,2645.2,18,3,1,1,6.15,9,58.23,30.0,28.23,Champion
27933,1132.69,9,3,0,0,0.68,3,24.08,12.0,12.08,Growth Potential
27934,1990.57,16,5,2,0,2.5,3,43.85,40.0,3.85,Growth Potential
27935,1055.28,13,3,2,0,4.23,6,23.29,32.0,-8.71,Growth Potential
27936,2191.8,15,3,3,1,2.38,4,47.93,50.0,-2.07,Drainer
27937,744.79,8,2,0,1,5.56,2,15.61,16.0,-0.39,Growth Potential
27938,2364.84,14,1,0,0,0.55,8,51.4,4.0,47.4,Champion
27939,1578.32,13,4,1,1,2.86,3,34.43,34.0,0.43,Growth Potential
27940,1288.85,15,1,0,0,7.47,11,28.69,4.0,24.69,Growth Potential
27941,815.64,12,1,2,0,0.96,10,17.97,24.0,-6.03,Growth Potential
27942,798.0,7,1,2,1,2.48,7,16.53,32.0,-15.47,Growth Potential
27943,836.13,10,1,4,1,5.11,11,17.98,52.0,-34.02,Drainer
27944,486.51,5,3,1,0,5.79,9,9.46,22.0,-12.54,Growth Potential
27945,1209.21,10,3,0,2,11.89,5,25.93,28.0,-2.07,Growth Potential
27946,1946.92,12,3,1,0,3.6,9,42.07,22.0,20.07,Growth Potential
27947,737.43,8,1,1,0,5.28,1,15.45,14.0,1.45,Growth Potential
27948,803.34,11,2,0,0,2.35,8,17.49,8.0,9.49,Growth Potential
27949,700.16,8,5,1,1,0.96,5,14.65,38.0,-23.35,Growth Potential
27950,2174.24,15,2,1,0,2.29,3,47.56,18.0,29.56,Growth Potential
27951,960.62,9,5,2,1,10.54,10,20.42,48.0,-27.58,Growth Potential
27952,1315.87,13,3,1,1,1.83,10,28.84,30.0,-1.16,Growth Potential
27953,2490.95,19,5,3,3,3.89,2,55.16,74.0,-18.84,High Value - High Effort
27954,365.1,5,4,5,2,2.67,7,6.88,82.0,-75.12,Drainer
27955,1753.04,11,2,2,0,10.81,10,37.73,28.0,9.73,Growth Potential
27956,2092.48,18,4,0,1,26.17,9,46.45,24.0,22.45,Growth Potential
27957,1161.58,12,2,4,1,2.34,7,25.34,56.0,-30.66,Drainer
27958,1501.24,11,2,0,0,3.26,3,32.36,8.0,24.36,Growth Potential
27959,1878.4,12,3,0,0,1.62,8,40.61,12.0,28.61,Growth Potential
27960,1514.45,15,2,0,0,5.94,5,33.5,8.0,25.5,Growth Potential
27961,781.42,11,2,1,1,0.73,10,17.03,26.0,-8.97,Growth Potential
